_update_graph,1784642612.874549
_update_graph,1784642612.921887
_update_graph,1784642612.9696894
_update_graph,1784642613.018565
_update_graph,1784642613.065535
_update_graph,1784642613.1125796
_update_graph,1784642613.160228
_update_graph,1784642613.2078388
_update_graph,1784642613.2548153
_update_graph,1784642613.302725
_update_graph,1784642613.3516529
_update_graph,1784642613.3991306
_update_graph,1784642613.446321
_update_graph,1784642613.4938345
_update_graph,1784642613.5410604
_update_graph,1784642613.5890834
_update_graph,1784642613.6366057
_update_graph,1784642613.6840577
_update_graph,1784642613.7305236
_update_graph,1784642613.7780154
_update_graph,1784642613.8255467
_update_graph,1784642613.8747394
_update_graph,1784642613.9220304
_update_graph,1784642613.96868
_update_graph,1784642614.015291
_update_graph,1784642614.0618308
_update_graph,1784642614.1079903
_update_graph,1784642614.1550684
_update_graph,1784642614.202325
_update_graph,1784642614.2497573
_update_graph,1784642614.297442
_update_graph,1784642614.3445637
_update_graph,1784642614.395637
_update_graph,1784642614.4422789
_update_graph,1784642614.4912522
_update_graph,1784642614.5368624
_update_graph,1784642614.5831263
_update_graph,1784642614.629572
_update_graph,1784642614.6765432
_update_graph,1784642614.7230809
_update_graph,1784642614.7699428
_update_graph,1784642614.8161607
_update_graph,1784642614.86136
_update_graph,1784642614.9074247
_update_graph,1784642614.9537268
_update_graph,1784642615.0017128
_update_graph,1784642615.0482354
_update_graph,1784642615.0949762
_update_graph,1784642615.141191
_update_graph,1784642615.1874192
_update_graph,1784642615.2337058
_update_graph,1784642615.2807455
_update_graph,1784642615.329171
_update_graph,1784642615.3764021
_update_graph,1784642615.4228034
_update_graph,1784642615.4698207
_update_graph,1784642615.5194712
_update_graph,1784642615.566742
_update_graph,1784642615.6135592
_update_graph,1784642615.660018
_update_graph,1784642615.7064118
_update_graph,1784642615.7528548
_update_graph,1784642615.7992218
_update_graph,1784642615.8460412
_update_graph,1784642615.8922596
_update_graph,1784643259.238246
_update_graph,1784643259.2997613
_update_leds,1784643259.343446
_update_graph,1784643259.3436072
_update_leds,1784643259.3908126
_update_graph,1784643259.3910136
_update_leds,1784643259.4362206
_update_graph,1784643259.436357
_update_leds,1784643259.4813244
_update_graph,1784643259.4815001
_update_leds,1784643259.526937
